title,url
Is it foolhardy (or wasteful) to buy top-notch headphones without a top-notch amplifier?,https://www.head-fi.org/threads/is-it-foolhardy-or-wasteful-to-buy-top-notch-headphones-without-a-top-notch-amplifier.937250/
SHURE SRH440 melting with the Sony MDR 1R - The Master Comfort Mod,https://www.head-fi.org/threads/shure-srh440-melting-with-the-sony-mdr-1r-the-master-comfort-mod.787806/
Any reason to buy closed headphones,https://www.head-fi.org/threads/any-reason-to-buy-closed-headphones.936977/
Sennheiser's Momentum 2.0 aren't actually that good...,https://www.head-fi.org/threads/sennheisers-momentum-2-0-arent-actually-that-good.776583/
Are dynamics/attack/slam separate from frequency response?,https://www.head-fi.org/threads/are-dynamics-attack-slam-separate-from-frequency-response.937548/
Focal Elear Clipping?,https://www.head-fi.org/threads/focal-elear-clipping.937500/
Which Sennheiser now ??,https://www.head-fi.org/threads/which-sennheiser-now.937440/
Should I keep my LCD-2.2 (pre fazor)???,https://www.head-fi.org/threads/should-i-keep-my-lcd-2-2-pre-fazor.937037/
Headphones being damaged by amp?,https://www.head-fi.org/threads/headphones-being-damaged-by-amp.937145/
.,https://www.head-fi.org/threads/937339/
Sennheiser HD6-- or Stax L--,https://www.head-fi.org/threads/sennheiser-hd6-or-stax-l.937306/
I spent several weeks to develop this EQ preset for Sennheiser HD800,https://www.head-fi.org/threads/i-spent-several-weeks-to-develop-this-eq-preset-for-sennheiser-hd800.937299/
Need source for ATH-9000 Ear pads.,https://www.head-fi.org/threads/need-source-for-ath-9000-ear-pads.302951/
V-MODA Crossfade Wireless - worth 76 Euros?,https://www.head-fi.org/threads/v-moda-crossfade-wireless-worth-76-euros.936736/
Sony WH-1000XM3...wired?,https://www.head-fi.org/threads/sony-wh-1000xm3-wired.902961/
AKG Y45BT vs Edifier W855?,https://www.head-fi.org/threads/akg-y45bt-vs-edifier-w855.937051/
Just got the Aeon 2 open and Chord Hugo,https://www.head-fi.org/threads/just-got-the-aeon-2-open-and-chord-hugo.937006/
Verums 1 MK1 VS MK2,https://www.head-fi.org/threads/verums-1-mk1-vs-mk2.937008/
AKG k271 vs. Sennheiser HD600?,https://www.head-fi.org/threads/akg-k271-vs-sennheiser-hd600.936990/
Best bass-head open back headphones,https://www.head-fi.org/threads/best-bass-head-open-back-headphones.927413/
What are the best closed back headphones for electronic music below $1000 in 2020?,https://www.head-fi.org/threads/what-are-the-best-closed-back-headphones-for-electronic-music-below-1000-in-2020.933655/
Quad Era 1 vs Hifiman Ananda,https://www.head-fi.org/threads/quad-era-1-vs-hifiman-ananda.936889/
[REVIEW/COMPARISON] ATH-AD900X vs ATH-AD1000X vs MDR-MA900 - It's STILL over 900!!!!,https://www.head-fi.org/threads/review-comparison-ath-ad900x-vs-ath-ad1000x-vs-mdr-ma900-its-still-over-900.654161/
Why headphones win for me.,https://www.head-fi.org/threads/why-headphones-win-for-me.936697/
Hybrid Maple/Black Limba cupped V7 Build Tour Impressions,https://www.head-fi.org/threads/hybrid-maple-black-limba-cupped-v7-build-tour-impressions.845301/
ultrasone?,https://www.head-fi.org/threads/ultrasone.148112/
Sennheiser HD 25-1 II Vs Audio Technica ATH-M50,https://www.head-fi.org/threads/sennheiser-hd-25-1-ii-vs-audio-technica-ath-m50.610169/
MrSpeakers Ether C Flow vs ZMF Eikons,https://www.head-fi.org/threads/mrspeakers-ether-c-flow-vs-zmf-eikons.936327/
What are the most relaxing totl headphones?,https://www.head-fi.org/threads/what-are-the-most-relaxing-totl-headphones.936692/
Detachable cable mod Sony Mdr 7506 & V6,https://www.head-fi.org/threads/detachable-cable-mod-sony-mdr-7506-v6.936686/
Onkyo TX-SR605 and HD-6XX,https://www.head-fi.org/threads/onkyo-tx-sr605-and-hd-6xx.936622/
ENIGMAcoustics Dharma,https://www.head-fi.org/threads/enigmacoustics-dharma.750437/
Interview with Sony engineer Koji Nageno the man behind the King Sony MDR-R10 and more,https://www.head-fi.org/threads/interview-with-sony-engineer-koji-nageno-the-man-behind-the-king-sony-mdr-r10-and-more.936592/
Archgon Delicato Over Ear Hi-Res Headphones - Impressions,https://www.head-fi.org/threads/archgon-delicato-over-ear-hi-res-headphones-impressions.880507/
Shoxlab Electrostatic headphones on eBay,https://www.head-fi.org/threads/shoxlab-electrostatic-headphones-on-ebay.936528/
Short Review: Sony MDR-CD380s,https://www.head-fi.org/threads/short-review-sony-mdr-cd380s.79320/
How much could I likely fetch for a week old pair of LCD-4z's?,https://www.head-fi.org/threads/how-much-could-i-likely-fetch-for-a-week-old-pair-of-lcd-4zs.936408/
Some new additions to my collection this week :),https://www.head-fi.org/threads/some-new-additions-to-my-collection-this-week.936386/
"Beyerdynamic DT 770 'Pro'. Good, but they shouldn't be?",https://www.head-fi.org/threads/beyerdynamic-dt-770-pro-good-but-they-shouldnt-be.936194/
Fastest Dynamic Drivers that can match Electrostatic Drivers?,https://www.head-fi.org/threads/fastest-dynamic-drivers-that-can-match-electrostatic-drivers.406166/
Anything similar to Sennheiser HD660s w/ more soundstage?,https://www.head-fi.org/threads/anything-similar-to-sennheiser-hd660s-w-more-soundstage.936105/
ATH-A900LTD contra ATH-W1000,https://www.head-fi.org/threads/ath-a900ltd-contra-ath-w1000.186426/
Best Dust Cover for Full-Size Headphones on Stand,https://www.head-fi.org/threads/best-dust-cover-for-full-size-headphones-on-stand.935135/
Warmer than neutral open-back headphones under £1000?,https://www.head-fi.org/threads/warmer-than-neutral-open-back-headphones-under-%C2%A31000.935698/
Analog Audio Input on Bluetooth Headphones: How Does It Work?,https://www.head-fi.org/threads/analog-audio-input-on-bluetooth-headphones-how-does-it-work.936085/
Anyone tried headphones with an in room subwoofer connected?,https://www.head-fi.org/threads/anyone-tried-headphones-with-an-in-room-subwoofer-connected.936014/
LCD-XC Carbon,https://www.head-fi.org/threads/lcd-xc-carbon.936052/
Need Koss ESP-9 Headphone Pads,https://www.head-fi.org/threads/need-koss-esp-9-headphone-pads.935997/
Dead DT990 Pro's (250 ohm),https://www.head-fi.org/threads/dead-dt990-pros-250-ohm.935993/
Ordered some Sundara's BUT,https://www.head-fi.org/threads/ordered-some-sundaras-but.935873/
"Buying a second hand headphone, when not to pull the trigger? (Need advice)",https://www.head-fi.org/threads/buying-a-second-hand-headphone-when-not-to-pull-the-trigger-need-advice.933923/
Beyerdynamic DT177X Alternatives?,https://www.head-fi.org/threads/beyerdynamic-dt177x-alternatives.935782/
Any Pioneer SE-MS9BN owners here?,https://www.head-fi.org/threads/any-pioneer-se-ms9bn-owners-here.927839/
Having the Sennheiser HD599... is it worth buying the HD598?,https://www.head-fi.org/threads/having-the-sennheiser-hd599-is-it-worth-buying-the-hd598.935637/
Mad dog vs T50RP,https://www.head-fi.org/threads/mad-dog-vs-t50rp.935432/
Need a headphone recommendation!,https://www.head-fi.org/threads/need-a-headphone-recommendation.935679/
IEM cause tinnitus ?,https://www.head-fi.org/threads/iem-cause-tinnitus.201369/
Highest impedance headphones,https://www.head-fi.org/threads/highest-impedance-headphones.935461/
Audio Technica ATH-A900X Discussion Thread (Formerly A-900X Review),https://www.head-fi.org/threads/audio-technica-ath-a900x-discussion-thread-formerly-a-900x-review.608889/
What Is The Ugliest Headphone Ever?,https://www.head-fi.org/threads/what-is-the-ugliest-headphone-ever.935365/
Your Favorite V Shape cans?,https://www.head-fi.org/threads/your-favorite-v-shape-cans.935337/
Sony WH-H900N / H.ear on 2,https://www.head-fi.org/threads/sony-wh-h900n-h-ear-on-2.872786/
Audeze lcd 1,https://www.head-fi.org/threads/audeze-lcd-1.935373/
"""Mid-Fi"" trio curiosity",https://www.head-fi.org/threads/mid-fi-trio-curiosity.935290/
"Terrible experience with Sennheiser, do NOT buy from them",https://www.head-fi.org/threads/terrible-experience-with-sennheiser-do-not-buy-from-them.934562/
The State of Headphones vs Headset for Gaming/Movies in 2020?,https://www.head-fi.org/threads/the-state-of-headphones-vs-headset-for-gaming-movies-in-2020.935132/
Beats Studio3,https://www.head-fi.org/threads/beats-studio3.854341/
HD800s mainly for the sofa,https://www.head-fi.org/threads/hd800s-mainly-for-the-sofa.934744/
"I can't reach Headphones.com, help?",https://www.head-fi.org/threads/i-cant-reach-headphones-com-help.928863/
"What are the best closed can headphones in 2020 for bassheads, that don't need an amp, under $500?",https://www.head-fi.org/threads/what-are-the-best-closed-can-headphones-in-2020-for-bassheads-that-dont-need-an-amp-under-500.934337/
Am i not an audiophile?,https://www.head-fi.org/threads/am-i-not-an-audiophile.932476/
AKG K240 Mk II and Studio: sonic differences and velour pads,https://www.head-fi.org/threads/akg-k240-mk-ii-and-studio-sonic-differences-and-velour-pads.934843/
Current production AKG K702 vs Q701,https://www.head-fi.org/threads/current-production-akg-k702-vs-q701.934462/
I broke the frame on my Yamaha Pro-500 headphones,https://www.head-fi.org/threads/i-broke-the-frame-on-my-yamaha-pro-500-headphones.934804/
Dark sounding yet dynamic headphone?,https://www.head-fi.org/threads/dark-sounding-yet-dynamic-headphone.934696/
Sennheiser hd650 vs Massdrop hd6XX question,https://www.head-fi.org/threads/sennheiser-hd650-vs-massdrop-hd6xx-question.934738/
Sony MDR-7Z cable,https://www.head-fi.org/threads/sony-mdr-7z-cable.934019/
Sivga Headphones Thread,https://www.head-fi.org/threads/sivga-headphones-thread.902809/
Using Sennheiser HD800 with an iPad,https://www.head-fi.org/threads/using-sennheiser-hd800-with-an-ipad.931532/
Replacement pads for ATH-W1000,https://www.head-fi.org/threads/replacement-pads-for-ath-w1000.866772/
Fidelio X2 (x2hr) vs K702 vs K712 vs DT 880 vs AD500X vs AD700X vs ADG1X vs any other for FPS gaming ? Also a DAC/AMP?,https://www.head-fi.org/threads/fidelio-x2-x2hr-vs-k702-vs-k712-vs-dt-880-vs-ad500x-vs-ad700x-vs-adg1x-vs-any-other-for-fps-gaming-also-a-dac-amp.929730/
7.1 Surround Sound Headphones?,https://www.head-fi.org/threads/7-1-surround-sound-headphones.932889/
Dan Clark audio aeon flow repair questions,https://www.head-fi.org/threads/dan-clark-audio-aeon-flow-repair-questions.934548/
MASSDROP X SENNHEISER HD 58X JUBILEE HEADPHONES - Beginner Review,https://www.head-fi.org/threads/massdrop-x-sennheiser-hd-58x-jubilee-headphones-beginner-review.934637/
Transformative M1060 and M1060c mod for $5 plus shipping.,https://www.head-fi.org/threads/transformative-m1060-and-m1060c-mod-for-5-plus-shipping.929222/
Invest in Focal Utopia or Chord Hugo 2,https://www.head-fi.org/threads/invest-in-focal-utopia-or-chord-hugo-2.890831/
Audio Technica ATH-AD500X first AT in my collection!,https://www.head-fi.org/threads/audio-technica-ath-ad500x-first-at-in-my-collection.934496/
MS Pro or Grado RS2?,https://www.head-fi.org/threads/ms-pro-or-grado-rs2.377015/
Love my balanced PortaPros!!,https://www.head-fi.org/threads/love-my-balanced-portapros.934436/
Which of these 3 - best fit for needs,https://www.head-fi.org/threads/which-of-these-3-best-fit-for-needs.934311/
massdrop hd 6xx price $174.99?,https://www.head-fi.org/threads/massdrop-hd-6xx-price-174-99.934348/
"Planars: Ok, I finally get it.",https://www.head-fi.org/threads/planars-ok-i-finally-get-it.932311/
Anyone with issue ordering from DCA (MrSpeaker) lately?,https://www.head-fi.org/threads/anyone-with-issue-ordering-from-dca-mrspeaker-lately.934203/
I want to buy a k371. Is there a way to know Thomann will ship me one that isn't broken?,https://www.head-fi.org/threads/i-want-to-buy-a-k371-is-there-a-way-to-know-thomann-will-ship-me-one-that-isnt-broken.934197/
Are Stax SR-40 / Stax SR-60 still worth buying?,https://www.head-fi.org/threads/are-stax-sr-40-stax-sr-60-still-worth-buying.902978/
Auditioned Sennheiser HD-26 PRO,https://www.head-fi.org/threads/auditioned-sennheiser-hd-26-pro.659681/
Focal Stellia - What do you think?,https://www.head-fi.org/threads/focal-stellia-what-do-you-think.899916/
Sennheiser HD 559 Review,https://www.head-fi.org/threads/sennheiser-hd-559-review.932221/
Unable to find proper DAC/AMP match for HD598,https://www.head-fi.org/threads/unable-to-find-proper-dac-amp-match-for-hd598.934059/
Is anyone making ANC w/ reasonably good sound quality,https://www.head-fi.org/threads/is-anyone-making-anc-w-reasonably-good-sound-quality.933934/
Cheap closed cans with good isolation and lightweight?,https://www.head-fi.org/threads/cheap-closed-cans-with-good-isolation-and-lightweight.933419/
Do you keep the headphones inside original cases?,https://www.head-fi.org/threads/do-you-keep-the-headphones-inside-original-cases.933886/
New to audiophile headphones - is it okay to EQ?,https://www.head-fi.org/threads/new-to-audiophile-headphones-is-it-okay-to-eq.933800/
Top 10 Most Popular Brands?,https://www.head-fi.org/threads/top-10-most-popular-brands.932957/
Inadvertent Headphone vs. DAC/Amp experiment (feat. AD700),https://www.head-fi.org/threads/inadvertent-headphone-vs-dac-amp-experiment-feat-ad700.933810/
Best Closed Headphones with Wide Sound stage under $300,https://www.head-fi.org/threads/best-closed-headphones-with-wide-sound-stage-under-300.933606/
Does Sony Music Enterainment Japan produce other headphones besides CD900ST?,https://www.head-fi.org/threads/does-sony-music-enterainment-japan-produce-other-headphones-besides-cd900st.578016/
AKG N700NC Mark2,https://www.head-fi.org/threads/akg-n700nc-mark2.916358/
AKG K240 DF - Disassembly - Driver Question,https://www.head-fi.org/threads/akg-k240-df-disassembly-driver-question.933722/
LSA Headphones,https://www.head-fi.org/threads/lsa-headphones.933707/
Looking for a decently comfortable headphone for under 65USD,https://www.head-fi.org/threads/looking-for-a-decently-comfortable-headphone-for-under-65usd.933656/
"Vmoda Crossfade LP, Why all the bad reviews?",https://www.head-fi.org/threads/vmoda-crossfade-lp-why-all-the-bad-reviews.613371/
Headphone for Audio-gd 28.38,https://www.head-fi.org/threads/headphone-for-audio-gd-28-38.933499/
Headphones for my loudspeaker amplifier,https://www.head-fi.org/threads/headphones-for-my-loudspeaker-amplifier.681492/
What is a worthy successor to the mythical Denon AH-D2000?,https://www.head-fi.org/threads/what-is-a-worthy-successor-to-the-mythical-denon-ah-d2000.933599/
Are there any reputable cable modding services?,https://www.head-fi.org/threads/are-there-any-reputable-cable-modding-services.933558/
Every Top-End Product of Every Headphone and IEM Brand Currently In Existence (Current Noncurrent List),https://www.head-fi.org/threads/every-top-end-product-of-every-headphone-and-iem-brand-currently-in-existence-current-noncurrent-list.577039/
Kennerton Thridi(or ZMF variant) or Used Focal Utopia ?,https://www.head-fi.org/threads/kennerton-thridi-or-zmf-variant-or-used-focal-utopia.933420/
"Friends, Romans, Countryman, Lend me your advice on ""burn-in""",https://www.head-fi.org/threads/friends-romans-countryman-lend-me-your-advice-on-burn-in.933442/
HD6XX with Schiit Modi/Vali vs. Q1 Mark II - more low end with the latter....why?,https://www.head-fi.org/threads/hd6xx-with-schiit-modi-vali-vs-q1-mark-ii-more-low-end-with-the-latter-why.932969/
Ether CX vs ATH-W1000X for Jazz,https://www.head-fi.org/threads/ether-cx-vs-ath-w1000x-for-jazz.933308/
EE Legend X - Can version?,https://www.head-fi.org/threads/ee-legend-x-can-version.933230/
Most overrated headphone brands,https://www.head-fi.org/threads/most-overrated-headphone-brands.532168/
Anyone know when Abyss will come out with a closed back?,https://www.head-fi.org/threads/anyone-know-when-abyss-will-come-out-with-a-closed-back.933264/
Headphones Dr Eggman wore in Sonic Movie,https://www.head-fi.org/threads/headphones-dr-eggman-wore-in-sonic-movie.933162/
Electronic music fans - Headphones discussion thread,https://www.head-fi.org/threads/electronic-music-fans-headphones-discussion-thread.812976/
Need advise for my first planar headphones,https://www.head-fi.org/threads/need-advise-for-my-first-planar-headphones.932814/
Headphone advice for reengaged WFH warrior,https://www.head-fi.org/threads/headphone-advice-for-reengaged-wfh-warrior.932989/
"Headphone Aesthetics, whats your favourite?",https://www.head-fi.org/threads/headphone-aesthetics-whats-your-favourite.932399/
Fostex 610 vs Fostex X00,https://www.head-fi.org/threads/fostex-610-vs-fostex-x00.932980/
What is the best imaging noise cancelling headphone?,https://www.head-fi.org/threads/what-is-the-best-imaging-noise-cancelling-headphone.932866/
Need a Fast Response!,https://www.head-fi.org/threads/need-a-fast-response.152/
I am spending around $900 on an amp and a pair of headphones,https://www.head-fi.org/threads/i-am-spending-around-900-on-an-amp-and-a-pair-of-headphones.931709/
Leather leaching,https://www.head-fi.org/threads/leather-leaching.932962/
Which over the ear headphones??,https://www.head-fi.org/threads/which-over-the-ear-headphones.931287/
A900X vs DT880 250 (Where to Buy?),https://www.head-fi.org/threads/a900x-vs-dt880-250-where-to-buy.643139/
TDK TH-ST800,https://www.head-fi.org/threads/tdk-th-st800.537053/
What to buy after Fostex T50RP mk3 (more dynamic and alive),https://www.head-fi.org/threads/what-to-buy-after-fostex-t50rp-mk3-more-dynamic-and-alive.932282/
Denon AHD2000 Replacement,https://www.head-fi.org/threads/denon-ahd2000-replacement.932791/
Help : American Audio Hp700 or Tascam Th-02 Studio,https://www.head-fi.org/threads/help-american-audio-hp700-or-tascam-th-02-studio.932765/
Used market and prices for Grado 'phones,https://www.head-fi.org/threads/used-market-and-prices-for-grado-phones.932284/
What should be my second set of headphones?,https://www.head-fi.org/threads/what-should-be-my-second-set-of-headphones.932080/
How to properly care for your pleather earpads(Guide),https://www.head-fi.org/threads/how-to-properly-care-for-your-pleather-earpads-guide.558145/
replace speaker on headphone,https://www.head-fi.org/threads/replace-speaker-on-headphone.932682/
Anyone ever put c37 lacquer on their planar drivers??,https://www.head-fi.org/threads/anyone-ever-put-c37-lacquer-on-their-planar-drivers.932655/
Audeze LCD-2C & Focal Elear: complimentary?,https://www.head-fi.org/threads/audeze-lcd-2c-focal-elear-complimentary.932556/
Do I need anything special to drive planar magnetic headphones?,https://www.head-fi.org/threads/do-i-need-anything-special-to-drive-planar-magnetic-headphones.932537/
Grado re-cabling recommendation?,https://www.head-fi.org/threads/grado-re-cabling-recommendation.932414/
Grado RS2e (w/ G Cushion Over-Ear Upgrade Pads) vs. AKG K702,https://www.head-fi.org/threads/grado-rs2e-w-g-cushion-over-ear-upgrade-pads-vs-akg-k702.925909/
Koss E9 Electrostatics Energizer ID,https://www.head-fi.org/threads/koss-e9-electrostatics-energizer-id.932446/
"Grado SR325e VS Grado SR225e, Who Has Compared Them?",https://www.head-fi.org/threads/grado-sr325e-vs-grado-sr225e-who-has-compared-them.932213/
Audeze LCD-2 cable tearing up. Audeze CS is a joke,https://www.head-fi.org/threads/audeze-lcd-2-cable-tearing-up-audeze-cs-is-a-joke.932369/
Sennheiser HD820 and HDV820 input/connection options?,https://www.head-fi.org/threads/sennheiser-hd820-and-hdv820-input-connection-options.932271/
Whats the worst headphone you ever bought?,https://www.head-fi.org/threads/whats-the-worst-headphone-you-ever-bought.315865/
List of Stereophile Headphone-Related Articles,https://www.head-fi.org/threads/list-of-stereophile-headphone-related-articles.185232/
HD600 headstrap cushions or HD650 headstrap cushion?,https://www.head-fi.org/threads/hd600-headstrap-cushions-or-hd650-headstrap-cushion.932314/
Audiotechnica M50's vs V-Moda Crossfade LP's?,https://www.head-fi.org/threads/audiotechnica-m50s-vs-v-moda-crossfade-lps.651817/
HD800S VS SR-007 VS HE6se VS LCD 3,https://www.head-fi.org/threads/hd800s-vs-sr-007-vs-he6se-vs-lcd-3.932214/
Audeze Mobius - mic problems,https://www.head-fi.org/threads/audeze-mobius-mic-problems.889202/
HD 600 Possible Mod(s),https://www.head-fi.org/threads/hd-600-possible-mod-s.125697/
Why don't (new) Sennheiser headphones fall in price?,https://www.head-fi.org/threads/why-dont-new-sennheiser-headphones-fall-in-price.931962/
HD600 Upgrade,https://www.head-fi.org/threads/hd600-upgrade.929979/
Ollo Audio S4R,https://www.head-fi.org/threads/ollo-audio-s4r.932189/
THE LIST! a list of the most expensive fullsized headphones on the market,https://www.head-fi.org/threads/the-list-a-list-of-the-most-expensive-fullsized-headphones-on-the-market.897620/
Headphone leather care help,https://www.head-fi.org/threads/headphone-leather-care-help.932102/
I have two headphones and can't pick what's better.,https://www.head-fi.org/threads/i-have-two-headphones-and-cant-pick-whats-better.932051/
Largest Soundstage Headphone In The $1500 Area (Besides HD 800 S),https://www.head-fi.org/threads/largest-soundstage-headphone-in-the-1500-area-besides-hd-800-s.931095/
Ultrasone fans where are you?,https://www.head-fi.org/threads/ultrasone-fans-where-are-you.930506/
AKG K701 vs K702 (or 701 Made in Austria vs 702 Made in China),https://www.head-fi.org/threads/akg-k701-vs-k702-or-701-made-in-austria-vs-702-made-in-china.931488/
V-Moda Crossfade LP2 Headphones - Full Review!,https://www.head-fi.org/threads/v-moda-crossfade-lp2-headphones-full-review.931357/
wanted: closed headphone or iem as close to hd650 as possible,https://www.head-fi.org/threads/wanted-closed-headphone-or-iem-as-close-to-hd650-as-possible.926634/
Under 50$ Gaming headphones,https://www.head-fi.org/threads/under-50-gaming-headphones.932058/
Crazy comparison? Etymotic ER4-SR vs Ollo S4 (S4X),https://www.head-fi.org/threads/crazy-comparison-etymotic-er4-sr-vs-ollo-s4-s4x.932040/
Technical Closed Backs Under 200?,https://www.head-fi.org/threads/technical-closed-backs-under-200.931995/
Nighthawk Hybrid replacement pads,https://www.head-fi.org/threads/nighthawk-hybrid-replacement-pads.932008/
NEW Koss Pro4S,https://www.head-fi.org/threads/new-koss-pro4s.747036/
Which is better for wired music? Sony WH-1000XM3 or the Audio Technica ATH-M50XBT?,https://www.head-fi.org/threads/which-is-better-for-wired-music-sony-wh-1000xm3-or-the-audio-technica-ath-m50xbt.931339/
Sony XB500 in 2020? Best subbass response under 500$.,https://www.head-fi.org/threads/sony-xb500-in-2020-best-subbass-response-under-500.931745/
What Is The Most Comfortable Headband Of A Headphone That You Have Tried?,https://www.head-fi.org/threads/what-is-the-most-comfortable-headband-of-a-headphone-that-you-have-tried.931922/
Circuit Board in Ultrasone Headphones what is it?,https://www.head-fi.org/threads/circuit-board-in-ultrasone-headphones-what-is-it.931990/
Grado Prestige comparison and dealing with hearing loss,https://www.head-fi.org/threads/grado-prestige-comparison-and-dealing-with-hearing-loss.930739/
Dang it feels good to have plush ear pads again! Sony MDR-F1,https://www.head-fi.org/threads/dang-it-feels-good-to-have-plush-ear-pads-again-sony-mdr-f1.931822/
"15 Closed Headphones, 2 Canalphones and a Discussion on Frequency Graphs & Reviews",https://www.head-fi.org/threads/15-closed-headphones-2-canalphones-and-a-discussion-on-frequency-graphs-reviews.128983/
Fun Headphones under $350 - Easy to Drive,https://www.head-fi.org/threads/fun-headphones-under-350-easy-to-drive.931903/
Spirit Torino Grande,https://www.head-fi.org/threads/spirit-torino-grande.931901/
Any recommendations for a $1000 headphone?,https://www.head-fi.org/threads/any-recommendations-for-a-1000-headphone.931528/
Drop Sennheiser HD8X: HD650 with more sub-bass?,https://www.head-fi.org/threads/drop-sennheiser-hd8x-hd650-with-more-sub-bass.931228/
Open back headphones advice?,https://www.head-fi.org/threads/open-back-headphones-advice.931722/
Does it even exist?,https://www.head-fi.org/threads/does-it-even-exist.931616/
Is there a 'studio' vs 'hifi' headphone sound??,https://www.head-fi.org/threads/is-there-a-studio-vs-hifi-headphone-sound.174085/
Techno: Ultrasone Signature Pro -or- Fostex TH-900 MKII,https://www.head-fi.org/threads/techno-ultrasone-signature-pro-or-fostex-th-900-mkii.874182/
Sennheiser HD650 vs Grado SR325is,https://www.head-fi.org/threads/sennheiser-hd650-vs-grado-sr325is.449579/
Choosing between Sony MDR V6 and MDR 7506 ??,https://www.head-fi.org/threads/choosing-between-sony-mdr-v6-and-mdr-7506.931655/
tweaks for sr-125's?,https://www.head-fi.org/threads/tweaks-for-sr-125s.116397/
Recommended upgrade cable- Sennheiser Momentum 2.0 for Chord Mojo/Poly,https://www.head-fi.org/threads/recommended-upgrade-cable-sennheiser-momentum-2-0-for-chord-mojo-poly.931635/
Delete this please I made a proper post in the proper forum.,https://www.head-fi.org/threads/delete-this-please-i-made-a-proper-post-in-the-proper-forum.931631/
Drop Mr. Speaker Ether CX,https://www.head-fi.org/threads/drop-mr-speaker-ether-cx.931132/
ESP 950 with Stax SRM-1/MK-2 Pro?,https://www.head-fi.org/threads/esp-950-with-stax-srm-1-mk-2-pro.645976/
Calling All Grado Owners! 3D Printed Cup Project In Progress. Need Cup Dimensions/3D Models.,https://www.head-fi.org/threads/calling-all-grado-owners-3d-printed-cup-project-in-progress-need-cup-dimensions-3d-models.696967/
High impedance closedbacks (tube candidates),https://www.head-fi.org/threads/high-impedance-closedbacks-tube-candidates.931432/
They came NEW with the Earcup broken but I don’t care!! So good!,https://www.head-fi.org/threads/they-came-new-with-the-earcup-broken-but-i-don%E2%80%99t-care-so-good.931512/
Abyss Diana V1  -  Not the Phi,https://www.head-fi.org/threads/abyss-diana-v1-not-the-phi.930745/
Pads on Audio Technica A1000Z,https://www.head-fi.org/threads/pads-on-audio-technica-a1000z.888128/
"New Audio Technica Flagship - ATH-AWKT ""Kokutan""",https://www.head-fi.org/threads/new-audio-technica-flagship-ath-awkt-kokutan.931218/
Best Closed Cans ~$300,https://www.head-fi.org/threads/best-closed-cans-300.840654/
Hifiman Arya vs Audeze LCD X,https://www.head-fi.org/threads/hifiman-arya-vs-audeze-lcd-x.920951/
Balanced cable recommendations for HD800S?,https://www.head-fi.org/threads/balanced-cable-recommendations-for-hd800s.931201/
B&W P7 - Custom Earpads. Your Thoughts?,https://www.head-fi.org/threads/b-w-p7-custom-earpads-your-thoughts.826522/
Sennheiser x Massdrop PC37X Review & Discussion,https://www.head-fi.org/threads/sennheiser-x-massdrop-pc37x-review-discussion.832041/
"The Somic Thread--50mm driver open air full size cans pop out of nowhere, sound amazing",https://www.head-fi.org/threads/the-somic-thread-50mm-driver-open-air-full-size-cans-pop-out-of-nowhere-sound-amazing.637699/
Koss Dynamic 10 (Auditor),https://www.head-fi.org/threads/koss-dynamic-10-auditor.814920/
Wireless Headphones and Longevity,https://www.head-fi.org/threads/wireless-headphones-and-longevity.931096/
LCD-2 vs. Grado (anything),https://www.head-fi.org/threads/lcd-2-vs-grado-anything.613719/
"Questions about Beyerdynamic T5p 1st gen, how do they compare?",https://www.head-fi.org/threads/questions-about-beyerdynamic-t5p-1st-gen-how-do-they-compare.931048/
HE-400 & LCD-2 question.,https://www.head-fi.org/threads/he-400-lcd-2-question.646056/
HD650 or SRH1840,https://www.head-fi.org/threads/hd650-or-srh1840.634302/
V-Moda Crossfade LP2 Quick Look (Headphones),https://www.head-fi.org/threads/v-moda-crossfade-lp2-quick-look-headphones.930922/
Best Value Headphone AFTER eq?,https://www.head-fi.org/threads/best-value-headphone-after-eq.930808/
B&W P9 vs Denon AH-D7200 - opinions/alternatives?,https://www.head-fi.org/threads/b-w-p9-vs-denon-ah-d7200-opinions-alternatives.930419/
Help with AKG K612 (K601 update) repair,https://www.head-fi.org/threads/help-with-akg-k612-k601-update-repair.930755/
Brainwavz HM100 and Alara announced,https://www.head-fi.org/threads/brainwavz-hm100-and-alara-announced.886145/
HD 800S vs HD 600 for mixing and mastering,https://www.head-fi.org/threads/hd-800s-vs-hd-600-for-mixing-and-mastering.882061/
Sennheiser hd800s balanced cable,https://www.head-fi.org/threads/sennheiser-hd800s-balanced-cable.930611/
Beyerdynamic MMX300 MKII. The perfect EQ settings for Equalizer APO!!,https://www.head-fi.org/threads/beyerdynamic-mmx300-mkii-the-perfect-eq-settings-for-equalizer-apo.930604/
Most overrated Headphone,https://www.head-fi.org/threads/most-overrated-headphone.137313/
Which pair of noise-canceling headphones do you recommend?,https://www.head-fi.org/threads/which-pair-of-noise-canceling-headphones-do-you-recommend.920689/
"Open back planar magnetic headphones- Sines,EL-8,Aeon flow or _ _ _?",https://www.head-fi.org/threads/open-back-planar-magnetic-headphones-sines-el-8-aeon-flow-or-_-_-_.882771/
Are the Sony MDR1/A worth it for me if I have EX1000’s?,https://www.head-fi.org/threads/are-the-sony-mdr1-a-worth-it-for-me-if-i-have-ex1000%E2%80%99s.930391/
