sentence_id,token,label
39287,need,O
39287,bass,O
39288,athm,O
39288,bad,O
39288,fps,O
39288,gaming,O
39288,performance,O
39288,sb,O
39288,xfi,O
39288,titanium,B-BRAND
39288,sound,O
39288,card,O
39289,great,O
39289,around,O
39289,portable,O
39289,headphone,O
39290,many,O
39290,hours,O
39290,week,O
39290,avg,O
39290,listen,O
39290,fullsize,O
39290,headphone,O
39291,new,O
39291,sony,B-BRAND
39291,mdr,O
39291,zx,O
39291,mdr,O
39291,v,O
39291,mdr,O
39291,mom,O
39291,mom,O
39291,mom,O
39292,mystery,O
39292,unclosed,O
39292,modern,O
39292,closed,O
39292,headphones,O
39292,compared,O
39292,sennheiser,B-BRAND
39292,hd,I-BRAND
39292,update,O
39292,psb,O
39292,mu,O
39292,added,O
39294,headphone,O
39294,quality,O
39294,control,O
39294,issues,O
39294,hiend,O
39294,headphones,O
39295,replacing,O
39295,earpads,O
39295,samson,B-BRAND
39295,sr,O
39296,thoughts,O
39296,noisehush,O
39296,I,O
39298,sony,B-BRAND
39298,mdr,O
39298,volt,O
39298,audiotechnica,B-BRAND
39298,athm,O
39299,audeze,B-BRAND
39299,lcd,O
39299,rev,O
39299,asus,O
39299,xonar,O
39299,essence,O
39299,stx,O
39299,impressions,O
39300,grado,B-BRAND
39300,rsi,O
39300,little,O
39300,dot,O
39300,mk,O
39300,threesome,O
39301,best,O
39301,ear,O
39301,headphone,O
39302,maudio,O
39302,q,O
39302,V,O
39302,creative,O
39302,aurvana,O
39302,live,O
39304,guys,O
39304,help,O
39304,find,O
39304,headphones,O
39304,nearly,O
39304,deaf,O
39304,grandmother,O
39306,blood,O
39306,dr,O
39306,amar,O
39306,bose,B-BRAND
39307,weird,O
39307,staticecho,O
39307,noise,O
39308,sennheiser,B-BRAND
39308,hd,I-BRAND
39309,sound,O
39309,loud,O
39310,trade,O
39310,good,O
39310,true,O
39310,dt,O
39311,looking,O
39311,headphones,O
39311,sub,O
39312,hd,B-BRAND
39312,playing,O
39312,classical,O
39312,jazz,O
39312,acoustic,O
39315,f,O
39315,red,O
39315,bull,O
39315,momentums,O
39316,iPod,B-BRAND
39316,headphones,O
39317,best,O
39317,gaming,O
39317,headphone,O
39318,best,O
39318,headphones,O
39318,metalhardcore,O
39318,music,O
39319,hifiman,B-BRAND
39319,he,O
39319,V,O
39319,kossesp,O
39319,looking,O
39319,comparisons,O
39320,comfortable,O
39320,stax,B-BRAND
39320,sr,O
39320,mkii,O
39320,phone,O
39321,balance,O
39321,sennheiser,B-BRAND
39321,right,O
39322,thoughts,O
39322,upgrading,O
39322,hd,B-BRAND
39322,liquid_crystal_display,O
39323,senn,O
39323,pxc,O
39323,bass,O
39323,pearl,O
39324,looking,O
39324,comfier,O
39324,headphones,O
39324,athm,O
39325,recommendation,O
39325,please,O
39325,closed,O
39325,back,O
39325,headphone,O
39325,goodgreat,O
39325,isolation,O
39325,forward,O
39325,mids,O
39325,around,O
39325,work,O
39327,test,O
39327,earpiece,O
39327,see,O
39327,good,O
39328,numark,O
39328,electrowave,O
39328,idea,O
39329,hd,B-BRAND
39329,hd,I-BRAND
39329,He,O
39331,would,O
39331,hifiman,B-BRAND
39331,pad,O
39331,fit,O
39331,mdr,O
39331,ma,O
39332,meze,B-BRAND
39332,classic,O
39332,s,O
39332,sound,O
39332,departure,O
39332,left,O
39332,ear,O
39333,people,O
39333,tried,O
39333,sony,B-BRAND
39333,xb,O
39333,bose,B-BRAND
39333,ae,O
39333,comfort,O
39334,sennheiser,B-BRAND
39334,volt,O
39334,ultrasone,B-BRAND
39335,noise,O
39335,scrub,O
39335,vs,O
39335,normal,O
39335,amp,O
39336,akg,B-BRAND
39336,k,O
39336,annie,O
39336,vs,O
39336,helium,O
39337,grado,B-BRAND
39337,channel,O
39337,instability,O
39338,overear,O
39338,closed,O
39338,inear,O
39338,phones,O
39338,electronica,O
39338,house,O
39338,bass,O
39338,currently,O
39338,Japanese_Archipelago,O
39339,beyerdynamic,O
39339,custom,O
39339,one,O
39339,pro,O
39339,sennheiser,B-BRAND
39339,hd,I-BRAND
39339,II,O
39339,ultrasone,B-BRAND
39339,pro,O
39339,college,O
39339,student,O
39340,beyerdynamic,O
39340,custom,O
39340,one,O
39340,pro,O
39340,comfortable,O
39340,earpiece,O
39341,best,O
39341,dj,O
39341,producer,O
39341,headphones,O
39342,hd,B-BRAND
39342,th,O
39342,side,O
39342,downgrade,O
39343,ultrasone,B-BRAND
39343,disk_jockey,O
39343,pro,O
39343,vs,O
39343,sony,B-BRAND
39343,mdr,O
39343,v,O
39345,complement,O
39345,hd,B-BRAND
39346,closed,O
39346,arounder,O
39346,akg,B-BRAND
39346,kelvin,O
39347,san,O
39347,francisco,O
39347,bay,O
39347,area,O
39347,he,O
39347,proprietor,O
39348,opener,O
39348,earpiece,O
39348,amp,O
39349,bose,B-BRAND
39349,aeaei,O
39349,almost,O
39349,perfect,O
39349,sound,O
39349,loudany,O
39349,help,O
39350,weird,O
39350,thing,O
39350,take_place,O
39350,beyerdynamics,O
39351,looking,O
39351,new,O
39351,ear,O
39351,headphone,O
39351,demand,O
39351,suggestion,O
39352,sennheiser,B-BRAND
39352,hd,I-BRAND
39352,hd,I-BRAND
39353,frequency,O
39353,response,O
39353,grado,B-BRAND
39353,sr,O
39353,versus,O
39353,sennheiser,B-BRAND
39353,hd,I-BRAND
39354,equilibrize,O
39354,headphones,O
39354,amps,O
39355,advert,O
39355,adx,O
39355,versus,O
39355,hd,B-BRAND
39355,bass,O
39355,speed,O
39355,comparison,O
39356,show,O
39356,us,O
39356,woody,O
39357,ultrasone,B-BRAND
39357,volt,O
39357,momentum,O
39357,ear,O
39357,volt,O
39357,beats,B-BRAND
39357,wireless,O
39357,new,O
39359,semiopen,O
39359,earpiece,O
39360,ath,O
39360,m,O
39360,vs,O
39360,v,O
39360,moda,O
39360,crossfade,O
39360,m,O
39361,hd,B-BRAND
39361,headband,O
39361,interrogation,O
39363,good,O
39363,headphone,O
39363,cello,O
39363,music,O
39363,rap,O
39364,looking,O
39364,kelvin,O
39364,dual,O
39364,entry,O
39364,detachable,O
39364,mod,O
39364,service,O
39365,pro,O
39365,disappointment,O
39366,ultrasone,B-BRAND
39366,pro,O
39366,fake,O
39367,cant,O
39367,decide,O
39367,beyerdynamic,O
39367,dt,O
39367,pro,O
39367,pro,O
39367,pc,O
39367,gaming,O
39367,help,O
39368,dt,O
39368,bottlehead,O
39368,He,O
39369,shure,B-BRAND
39369,srh,O
39369,headphones,O
39369,comfortable,O
39369,enough,O
39370,headphone,O
39370,grado,B-BRAND
39370,like,O
39370,high,O
39370,end,O
39370,clarity,O
39370,meter,O
39370,quality,O
39370,bass,O
39371,sennheiser,B-BRAND
39371,hdpro,O
39371,volt,O
39371,hdii,O
39372,mini,O
39372,review,O
39372,stax,B-BRAND
39372,Sr,O
39372,entry,O
39372,level,O
39372,electrostatic,O
39372,headphones,O
39372,system,O
39373,akg,B-BRAND
39373,kelvin,O
39373,headphonereview,O
39375,hifiman,B-BRAND
39375,helium,O
39376,sansui,O
39376,USSS,O
39377,shure,B-BRAND
39377,srh,O
39377,vs,O
39377,philips,O
39377,uptown,O
39378,senn,O
39378,hd,B-BRAND
39378,wattage,O
39378,recommendations,O
39379,akg,B-BRAND
39379,k,O
39379,vs,O
39379,beats,B-BRAND
39379,solo,O
39379,hd,B-BRAND
39380,ath,O
39380,m,O
39380,portable,O
39382,reminder,O
39382,regular,O
39384,msi,O
39384,reappraisal,O
39385,nd,O
39385,last,O
39385,attempt,O
39385,sennheiser,B-BRAND
39385,jvc,O
39386,best,O
39386,headphones,O
39386,needs,O
39387,hd,B-BRAND
39387,hd,I-BRAND
39387,vs,O
39387,post_exchange,O
39388,sennheiser,B-BRAND
39388,hd,I-BRAND
39388,volt,O
39388,klipsch,O
39388,image,O
39388,one,O
39390,classical_music,O
39390,music,O
39390,shootout,O
39390,ad,O
39390,hd,B-BRAND
39390,kk,O
39390,sorry,O
39390,longwinded,O
39391,audio,O
39391,technica,B-BRAND
39391,athms,O
39391,need,O
39391,amp,O
39392,vmoda,O
39392,crossfade,O
39392,LP,O
39393,replacement,O
39393,sony,B-BRAND
39393,earpads,O
39394,great,O
39394,read,O
39394,review,O
39394,impressions,O
39394,new,O
39394,denon,B-BRAND
39394,ahds,O
39395,headphone,O
39395,amp,O
39395,dac,B-BRAND
39396,sennheiser,B-BRAND
39396,hd,I-BRAND
39396,auzentech,O
39396,bravura,O
39398,lindy,O
39398,premium,O
39398,hifi,O
39398,headphones,O
39398,one,O
39398,life,O
39398,rare,O
39398,bargains,O
39399,new,O
39399,akg,B-BRAND
39399,headphones,O
39399,tisto,O
39400,full,O
39400,sized,O
39400,headphones,O
39400,similar,O
39400,vmoda,O
39400,meter,O
39401,beat_generation,O
39401,advocate,O
39402,damage,O
39402,hearing,O
39402,earphone,O
39402,usage,O
39404,suggestions,O
39404,keep,O
39404,headphones,O
39404,smell,O
39404,good,O
39405,little,O
39405,overwhelmed,O
39405,demand,O
39405,beyerdynamic,O
39405,help,O
39406,buy,O
39406,premix,O
39406,master,O
39406,skullcandy,O
39407,akg,B-BRAND
39407,k,O
39407,volt,O
39407,k,O
39407,impressions,O
39408,looking,O
39408,bass,O
39408,heavy,O
39408,headphones,O
39410,reid,O
39410,heath,O
39410,acoustics,O
39410,i,O
39410,reappraisal,O
39411,given,O
39411,old,O
39411,brace,O
39411,headphones,O
39411,today,O
39411,ive,O
39411,tried,O
39411,look,O
39411,name,O
39411,havent,O
39411,found,O
39411,single,O
39411,thing,O
39411,anyone,O
39411,info,O
39412,updatenew,O
39412,sennheiser,B-BRAND
39412,momentum,O
39412,various,O
39412,colour,O
39412,onear,O
39412,version,O
39412,watch,O
39412,official,O
39412,video,O
39413,sound,O
39413,siganture,O
39413,prefer,O
39414,fiio,B-BRAND
39414,E,O
39414,E,O
39414,schiit,O
39414,magnimodi,O
39414,odac,O
39414,ibasso,O
39414,audioquest,O
39414,dragonflysound,O
39414,card,O
39414,amp,O
39414,match,O
39414,inquiry,O
39416,beyerdynamic,O
39416,dt,O
39416,volt,O
39416,volt,O
39417,bass,O
39417,dt,O
39417,pro,O
39419,headphones,O
39419,would,O
39419,suit,O
39419,need,O
39420,traveling,O
39420,openback,O
39420,earpiece,O
39421,kessence,O
39421,stx,O
39421,bass,O
39422,newbie,B-BRAND
39422,lcd,O
39422,question,O
39422,balanced,O
39422,single,O
39422,ended,O
39425,different,O
39425,beyerdynamics,O
39425,series,O
39425,dt,O
39425,series,O
39426,best,O
39426,earbuds,O
39426,ears,O
39426,electronic,O
39426,music,O
39427,headphone,O
39427,similar,O
39427,hd,B-BRAND
39427,bass,O
39428,need,O
39428,help,O
39428,info,O
39428,buying,O
39428,dt,O
39428,pro,O
39428,ohm,O
39429,denon,B-BRAND
39429,ahd,O
39430,superlux,O
39430,hd,B-BRAND
39430,fat,O
39430,dt,O
39431,get,O
39431,headband,O
39431,replacement,O
39431,stereo,O
39431,headphones,O
39432,little,O
39432,dot,O
39432,mk,O
39432,iii,O
39432,vs,O
39432,combo,O
39432,fiio,B-BRAND
39432,ee,O
39432,sennheiser,B-BRAND
39432,hd,I-BRAND
39432,best,O
39432,ideas,O
39433,people,O
39433,spend,O
39433,100,O
39433,dollars,O
39433,headphones,O
39434,akg,B-BRAND
39434,k,O
39434,tiesto,O
39434,akg,B-BRAND
39434,k,O
39434,measurements,O
39434,treatment,O
39435,best,O
39435,headphones,O
39435,metal,O
39436,hd,B-BRAND
39436,earpads,O
39436,shelf,O
39436,life,O
39437,last,O
39437,check,O
39437,schiit,O
39437,modi,O
39437,magni,O
39437,beyer,B-BRAND
39437,dt,O
39437,ohm,O
39438,rise,O
39438,ues,O
39439,headphones,O
39439,dt,O
39439,m,O
39439,peradventure,O
39439,something,O
39439,else,O
39440,black,O
39440,friday,O
39440,cyber,O
39440,monday,O
39440,deal,O
39441,lcd,O
39441,portable,O
39441,use,O
39441,crazy,O
39442,William_Tell,O
39442,bw,O
39442,p,O
39442,knockoffs,O
39443,best,O
39443,headphones,O
39443,wear,O
39443,sleeping,O
39444,earphone,O
39444,specs,O
39446,fidelio,B-BRAND
39446,10,O
39446,vs,O
39446,mdr,O
39446,ma,O
39447,shoot_for,O
39447,audiophile,O
39449,sound,O
39449,setup,O
39449,pure,O
39449,gaming,O
39449,need,O
39449,help,O
39450,review,O
39450,fostex,B-BRAND
39450,trp,O
39450,intro,O
39450,cosmos,O
39450,orthos,O
39451,need,O
39451,suggestions,O
39451,new,O
39451,upgrade,O
39451,siberia,O
39451,V,O
39451,limit,O
39452,rise,O
39452,senn,O
39452,hd,B-BRAND
39453,headphone,O
39453,stand,O
39453,sennheiser,B-BRAND
39453,hd,I-BRAND
39454,ath,O
39454,professional,O
39454,mk,O
39454,unbalanced,O
39454,channel,O
39455,anyone,O
39455,seek,O
39455,roland,O
39455,rha,O
39456,help,O
39456,sony,B-BRAND
39456,mdrvs,O
39456,started,O
39456,working,O
39456,left,O
39456,ear,O
39456,unless,O
39457,aid,O
39457,broken,O
39457,ath,O
39457,m,O
39459,never,O
39459,meet,O
39459,heroes,O
39460,get,O
39462,great,O
39462,mids,O
39462,sound,O
39462,like,O
39463,need,O
39463,advice,O
39463,sennheiser,B-BRAND
39463,hd,I-BRAND
39463,jvc,O
39463,ha,O
39463,rx,O
39464,urge,O
39464,headphone,O
39464,rock,O
39464,modern,O
39464,classic,O
39464,thats,O
39464,also,O
39464,good,O
39464,allrounder,O
39464,ive,O
39464,tried,O
39464,hds,O
39464,lcds,O
39464,hes,O
39465,hd,B-BRAND
39465,hd,I-BRAND
39466,beyerdynamic,O
39466,dt,O
39466,pro,O
39466,interrogation,O
39467,audiotechnica,B-BRAND
39467,athw,O
39467,V,O
39467,denon,B-BRAND
39468,whats,O
39468,important,O
39468,ampere,O
39468,subwoofer,O
39468,speakers,O
39469,many,O
39469,hours,O
39469,per,O
39469,day,O
39469,listen,O
39471,mb,O
39471,quart,O
39471,phones,O
39472,need,O
39472,sound,O
39472,card,O
39472,properly,O
39472,hear,O
39473,whats,O
39473,large,O
39473,innovation,O
39473,headphone,O
39473,design,O
39473,last,O
39473,years,O
39474,headphone,O
39474,cutting,O
39475,better,O
39475,LCD,O
39475,hd,B-BRAND
39475,LCD,O
39477,discontinue,O
39477,sony,B-BRAND
39477,headphones,O
39477,making,O
39477,possible,O
39477,return,O
39477,canada,O
39479,audeze,B-BRAND
39479,lcd,O
39479,V,O
39479,fostex,B-BRAND
39479,th,O
39480,k,O
39480,default,O
39480,earcup,O
39480,position,O
39482,would,O
39482,trust,O
39482,refurbished,O
39482,headphones,O
39482,sort,O
39482,review,O
39482,sonys,O
39482,refurbished,O
39482,headphones,O
39484,onear,O
39484,neutral,O
39484,headphones,O
39484,around,O
39484,usd,O
39485,overwhelming,O
39485,bass,O
39485,headphones,O
39486,listen,O
39486,kolorfish,O
39486,hs,O
39486,today,O
39486,wow,O
39488,new,O
39488,headfier,O
39488,noob,O
39488,query,O
39490,replace,O
39490,ad,O
39490,pads,O
39490,dt,O
39490,ones,O
39491,hifiman,B-BRAND
39491,atomic_number_2,O
39491,sennheiser,B-BRAND
39491,hd,I-BRAND
39493,considering,O
39493,another,O
39493,brace,O
39493,basshead,O
39493,cans,O
39494,clipping,O
39494,bad,O
39494,hps,O
39495,sennheiesr,O
39495,hd,B-BRAND
39495,new,O
39495,fake,O
39495,cheap,O
39496,thinking,O
39496,copping,O
39496,akg,B-BRAND
39496,kelvin,O
39496,need,O
39496,opinions,O
39497,bad,O
39497,clamp,O
39497,earpiece,O
39497,speaker,O
39498,ultrasone,B-BRAND
39498,hfi,O
39498,denon,B-BRAND
39498,d,O
39498,pad,O
39499,particularly,O
39499,great,O
39499,bluetooth,O
39499,head,O
39499,set,O
39499,psps,O
39500,psyche,O
39500,luda,O
39501,affordable,O
39501,tube,O
39501,A,O
39501,dt,O
39501,pro,O
39501,akg,B-BRAND
39501,k,O
39501,studio,O
39503,colloidal_solution,O
39503,republic,O
39503,tracks,O
39503,hd,B-BRAND
39503,review,O
39504,dont,O
39504,understand,O
39504,sennheiser,B-BRAND
39504,momentum,O
39504,headphones,O
39505,comfortable,O
39505,closed,O
39505,heaphones,O
39506,akg,B-BRAND
39506,k,O
39506,boring,O
39506,sound,O
39506,raphiphop,O
39506,depend,O
39506,lot,O
39506,vocals,O
39507,bassiest,O
39507,hero_sandwich,O
39507,sennheiser,B-BRAND
39508,best,O
39508,headphones,O
39508,perusing,O
39509,recommendations,O
39509,new,O
39509,headphone,O
39510,best,O
39510,ear,O
39510,headphones,O
39511,bose,B-BRAND
39511,quietcomfort,O
39511,V,O
39511,sennhesier,O
39511,hd,B-BRAND
39511,V,O
39511,akg,B-BRAND
39511,k,O
39512,vmoda,O
39512,m,O
39512,mike,O
39513,open,O
39513,cans,O
39513,eq,O
39513,well,O
39513,respond,O
39513,eq,O
39515,serious,O
39515,question,O
39515,regarding,O
39515,beyers,O
39515,dt,O
39515,fix,O
39516,dollar,O
39516,headphones,O
39516,bling,O
39517,wireless,O
39517,headphoneheadset,O
39517,gamingmusic,O
39517,suggestion,O
39518,hd,B-BRAND
39518,headband,O
39518,padding,O
39518,uncomfortable,O
39519,looking,O
39519,headphones,O
39519,best,O
39519,bass,O
39520,clamp,O
39520,force,O
39520,hd,B-BRAND
39520,hd,I-BRAND
39521,disappoint,O
39521,audeze,B-BRAND
39521,lcds,O
39522,best,O
39522,durable,O
39522,closed,O
39522,headphones,O
39522,type,O
39522,sound,O
39523,hd,B-BRAND
39523,popping,O
39523,sound,O
39524,earpiece,O
39524,comparable,O
39524,senn,O
39524,hd,B-BRAND
39524,s,O
39524,less,O
39524,weight,O
39525,audio,O
39525,technica,B-BRAND
39525,meter,O
39525,vs,O
39525,bose,B-BRAND
39525,ae,O
39525,vs,O
39525,sennheiser,B-BRAND
39525,hd,I-BRAND
39526,grados,O
39526,suited,O
39526,serious_music,O
39527,sony,B-BRAND
39527,mdrma,O
39527,volt,O
39527,beyerdynamic,O
39527,dt,O
39528,cals,O
39528,tungsten,O
39529,best,O
39529,clear,B-BRAND
39529,rock,O
39529,headphones,O
39531,best,O
39531,open,O
39531,ear,O
39531,cans,O
39532,earphone,O
39532,price,O
39532,range,O
39533,hd,B-BRAND
39533,fail,O
39533,poll,O
39533,hd,B-BRAND
39533,hdvote,O
39533,listen,O
39534,earsear,O
39534,canals,O
39534,turn,O
39535,best,O
39535,traveling,O
39535,headphonesupdate,O
39535,would,O
39535,like,O
39535,nc,O
39535,headphones,O
39535,instead,O
39536,headphones,O
39536,female,O
39536,find,O
39536,sexy,O
39536,gift,O
39536,idea,O
39537,listening,O
39537,crap,O
39537,code,O
39537,music,O
39537,good,O
39537,headphones,O
39538,basshead,O
39538,openbacked,O
39538,phone,O
39539,sennheiser,B-BRAND
39539,pxcs,O
39539,intermittent,O
39539,crackle,O
39539,right,O
39539,ear,O
39539,suggestion,O
39540,stax,B-BRAND
39540,atomic_number_38,O
39540,srd,O
39541,Prince_Philip,O
39541,uptown,O
39541,worth,O
39541,pics,O
39542,sennheiser,B-BRAND
39542,hd,I-BRAND
39542,volt,O
39543,elusive,O
39543,fake,O
39543,beats,B-BRAND
39546,sennheiser,B-BRAND
39546,amperior,O
39546,V,O
39546,hd,B-BRAND
39546,V,O
39546,hd,B-BRAND
39548,need,O
39548,help,O
39548,choosing,O
39548,earpiece,O
39549,akg,B-BRAND
39549,q,O
39549,vs,O
39549,beyerdynamic,O
39549,dt,O
39549,pro,O
39549,ohm,O
39551,bose,B-BRAND
39551,ae,O
39551,appreciation,O
39551,thread,O
39552,demand,O
39552,feedback,O
39552,ts,O
39552,hd,B-BRAND
39553,first,O
39553,headphone,O
39554,stax,B-BRAND
39554,srlambda,O
39554,normal,O
39554,bias,O
39554,one,O
39554,side,O
39554,bass,O
39555,razer,O
39555,releases,O
39555,razer,O
39555,surround,O
39555,personalize,O
39555,gaming,O
39555,surround,O
39556,despite,O
39556,everything,O
39556,bought,O
39556,grado,B-BRAND
39556,i,O
39556,headphones,O
39557,sony,B-BRAND
39557,mdr,O
39557,volt,O
39557,sennheiser,B-BRAND
39557,hd,I-BRAND
39559,help,O
39559,decidingage,O
39559,type,O
39560,hifiman,B-BRAND
39560,helium,O
39560,vs,O
39560,akg,B-BRAND
39560,opinion,O
39562,beat_generation,O
39562,dre,O
39562,mixrs,O
39562,help,O
39563,possible,O
39563,ear,O
39563,pad,O
39563,replacement,O
39563,jvc,O
39563,harx,O
39566,ath,O
39566,ms,O
39566,hzkhz,O
39566,extremum,O
39567,need,O
39567,recommendations,O
39567,closed,O
39567,back,O
39567,headphones,O
39567,electronic,O
39567,music,O
39568,headset,O
39568,recommendation,O
39568,glasses,O
39568,wearer,O
39570,sennheiser,B-BRAND
39570,hd,I-BRAND
39570,vs,O
39570,akg,B-BRAND
39570,q,O
39570,quick,O
39570,comparison,O
39573,recommend,O
39573,overseas_telegram,O
39573,change,O
39573,mdrr,O
39574,sennheiser,B-BRAND
39574,momentum,O
39574,vmoda,O
39574,crossfade,O
39574,m,O
39575,steelseries,O
39575,siebra,O
39575,v,O
39575,pretty,O
39575,good,O
39577,looking,O
39577,best,O
39577,sub,O
39577,usd,O
39577,cans,O
39577,inside_information,O
39577,inside,O
39578,audio,O
39578,technica,B-BRAND
39578,athm,O
39578,vs,O
39578,beyerdynamic,O
39578,dt,O
39578,scarlett,O
39578,i,O
39579,change_by_reversal,O
39579,bowls,O
39579,hfs,O
39580,noise,O
39580,cancellation,O
39580,headphone,O
39582,sony,B-BRAND
39582,mdrz,O
39582,Republic_of_India,O
39582,steal,O
39584,beats,B-BRAND
39584,drdre,O
39584,battery,O
39584,concealment,O
39584,lost,O
39586,grado,B-BRAND
39586,be,O
39586,mod,O
39586,question,O
39587,something,O
39587,great,O
39587,come_about,O
39589,q,O
39589,kk,O
39589,cablegram,O
39589,differences,O
39590,balloting,O
39590,best,O
39590,according,O
39590,criteria,O
39591,best,O
39591,ear,O
39591,ear,O
39591,headphones,O
39591,about,O
39591,right,O
39592,sennheiser,B-BRAND
39592,rs,O
39592,stops,O
39592,sound,O
39592,silent,O
39592,pasages,O
39593,shure,B-BRAND
39593,atomic_number_34,O
39594,listened,O
39594,first,O
39594,time,O
39594,monsters,O
39594,headphone,O
39594,bad,O
39595,replace,O
39595,pad,O
39595,shure,B-BRAND
39595,srh,O
39596,sennheiser,B-BRAND
39596,hd,I-BRAND
39596,cablepro,O
39596,reverie,O
39596,replacementupgrade,O
39596,cable,O
39597,want,O
39597,first,O
39597,got,O
39597,avocation,O
39598,looking,O
39598,pair,O
39598,cans,O
39598,bend,O
39598,detachable,O
39598,non,O
39598,coiled,O
39598,cable,O
39598,closed,O
39598,back,O
39598,suitable,O
39598,gaming,O
39598,music,O
39598,travelling,O
39598,suggestions,O
39599,best,O
39599,headphones,O
39599,iphone,O
39600,akg,B-BRAND
39600,K,O
39600,mkii,O
39600,looking,O
39600,upgrade,O
39600,solved,O
39600,akg,B-BRAND
39600,K,O
39601,panasonic,O
39601,st,O
39601,gen,O
39601,vmss,O
39601,headphone,O
39601,hybird,O
39601,mod,O
39601,kelvin,O
39602,athm,O
39602,faulty,O
39604,ultrasone,B-BRAND
39604,dj,O
39604,second,O
39605,sennheiser,B-BRAND
39605,eh,O
39606,someone,O
39606,compare,O
39606,sennheiser,B-BRAND
39606,momentum,O
39606,vmoda,O
39606,m,O
39607,ms,O
39607,sweet,O
39607,spot,O
39607,earpiece,O
39607,line,O
39608,fidelio,B-BRAND
39608,x,O
39608,vs,O
39608,anything,O
39608,less,O
39609,asked,O
39609,fix,O
39609,beats,B-BRAND
39609,studio,O
39610,headphones,O
39610,play,O
39610,great,O
39610,without,O
39610,expensive,O
39610,audio,O
39610,system,O
39612,grado,B-BRAND
39612,sr,O
39612,glue,O
39612,diaphragm,O
39612,voice,O
39612,coil,O
39612,reattach,O
39613,yamaha,O
39613,likes,O
39613,beats,B-BRAND
39613,dr,O
39613,dre,O
39613,designing,O
39614,sony,B-BRAND
39614,headphone,O
39616,sennheiser,B-BRAND
39616,hd,I-BRAND
39616,professional_person,O
39616,stereo,O
39616,headphones,O
39617,wooden,O
39617,headphones,O
39619,annoying,O
39619,issue,O
39619,mdrv,O
39620,type,O
39620,noises,O
39620,burn,O
39621,hd,B-BRAND
39621,equalisation,O
39621,look,O
39621,like,O
39623,bought,O
39623,sennheiser,B-BRAND
39623,hd,I-BRAND
39623,bit,O
39623,soft,O
39623,treble,O
39623,comparison,O
39623,previous,O
39623,samson,B-BRAND
39623,sr,O
39623,headphones,O
39624,headphones,O
39624,liquid,O
39624,dubstepdbhouse,O
39624,electronic,O
39624,music,O
39625,mistake,O
39626,akg,B-BRAND
39626,k,O
39626,inexpensive,O
39626,amazonde,O
39627,sennheiser,B-BRAND
39627,hd,I-BRAND
39627,volt,O
39627,rs,O
39627,volt,O
39627,rs,O
39627,mini,O
39627,review,O
39628,deal,O
39628,alert,O
39628,philips,O
39628,H.P.,O
39628,alienware,O
39628,ozma,O
39629,grado,B-BRAND
39629,ps,O
39629,bass,O
39629,response,O
39629,vs,O
39629,denon,B-BRAND
39629,d,O
39629,please,O
39629,advise,O
39630,one,O
39630,think,O
39630,akg,B-BRAND
39630,k,O
39630,doesnt,O
39630,take,O
39630,amp,O
39631,got,O
39631,get_down,O
39631,towards,O
39631,path,O
39631,becoming,O
39631,audiophile,O
39632,meelectronics,O
39632,Granite_State,O
39632,beats,B-BRAND
39632,studio,O
39632,clones,O
39633,athm,O
39636,akg,B-BRAND
39636,kdj,O
39636,headband,O
39636,pads,O
39636,cable,O
39636,mods,O
39637,k,O
39637,better,O
39637,k,O
39637,pads,O
39637,picd,O
39637,added,O
39640,idea,O
39640,dont,O
39640,see,O
39640,earphone,O
39640,using,O
39640,amt,O
39640,drivers,O
39642,turtle,O
39642,beach,O
39642,Z,O
39642,mods,O
39643,got,O
39643,tired,O
39643,m,O
39643,went,O
39643,try,O
39643,new,O
39643,headphone,O
39643,sadly,O
39644,adhesive,O
39644,lcd,O
39644,connecting,O
39644,leather,O
39644,wood,O
39644,starting,O
39644,become,O
39644,undone,O
39646,velours,O
39646,earpads,O
39646,hm,O
39647,hes,O
39647,eventually,O
39647,arrived,O
39647,burn,O
39647,question,O
39648,immediate,O
39648,reaction,O
39648,May,O
39648,stereophile,O
39648,cover,O
39649,getting,O
39649,ue,O
39649,improvement,O
39650,looking,O
39650,new,O
39650,pair,O
39650,cans,O
39650,bass,O
39651,opinion,O
39651,shure,B-BRAND
39651,srh,O
39651,pads,O
39651,srh,O
39651,headphones,O
39652,headphones,O
39652,business_office,O
39653,sennheiser,B-BRAND
39653,momentum,O
39653,sony,B-BRAND
39653,mdrr,O
39653,vmoda,O
39653,crossfade,O
39653,metre,O
39655,delight,O
39655,help,O
39657,ghostunknown,O
39657,earphone,O
39658,blow,O
39658,new,O
39658,athm,O
39658,please,O
39658,help,O
39659,yet,O
39659,another,O
39659,noob,O
39659,asking,O
39659,headphones,O
39659,buy,O
39660,denon,B-BRAND
39660,ahd,O
39660,ultimate,O
39660,basshead,O
39660,tin,O
39661,planar,B-BRAND
39661,magnetic,O
39661,earphone,O
39661,burn,O
39662,logitech,B-BRAND
39662,gs,O
39662,clear,B-BRAND
39662,victor,O
39662,among,O
39662,athms,O
39662,vmoda,O
39662,ms,O
39663,headphone,O
39663,companies,O
39663,based,O
39663,countries,O
39663,funny,O
39664,picked,O
39664,maudio,O
39664,Q,O
39664,wow,O
39665,choose,O
39665,earphone,O
39666,hd,B-BRAND
39666,proprietor,O
39666,san,O
39666,jose,O
39666,ca,O
39666,area,O
39667,need,O
39667,help,O
39667,purchasing,O
39667,first,O
